"Date/Time","Year","Month","Mean Max Temp (Â°C)","Mean Max Temp Flag","Mean Min Temp (Â°C)","Mean Min Temp Flag","Mean Temp (Â°C)","Mean Temp Flag","Extr Max Temp (Â°C)","Extr Max Temp Flag","Extr Min Temp (Â°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1981-06","1981","06","23.1","","13.4","","18.3","","31.0","","6.5","","148.4","","0.0","","148.4","","0","",,"",,""
"1981-07","1981","07","25.9","","15.6","","20.8","","33.0","","9.5","","71.6","","0.0","","71.6","","0","",,"",,""
"1981-08","1981","08","24.3","","13.8","","19.1","","30.0","","7.0","","118.4","","0.0","","118.4","","0","",,"",,""
"1981-09","1981","09","17.8","","10.1","","14.0","","25.5","","-0.5","","137.2","","0.0","","137.2","","0","",,"",,""
"1981-10","1981","10","10.2","","1.6","","5.9","","18.5","","-4.0","","108.6","","9.2","","117.6","","0","",,"",,""
"1981-11","1981","11","5.2","","-1.5","","1.9","","16.5","","-9.0","","45.4","","9.0","","54.0","","0","",,"",,""
"1981-12","1981","12","-0.9","","-6.6","","-3.8","","7.0","","-18.5","","1.0","","31.6","","32.8","","15","",,"",,""
"1982-01","1982","01","-10.5","","-20.3","","-15.4","","4.5","","-32.0","","17.6","","50.4","","61.4","","29","",,"",,""
"1982-02","1982","02","-5.1","","-14.4","","-9.8","","3.5","","-25.0","","0.0","","31.4","","30.6","","40","",,"",,""
"1982-03","1982","03","1.5","","-8.8","","-3.7","","13.0","","-23.5","","25.8","","38.4","","60.0","","15","",,"",,""
"1982-04","1982","04","9.5","","-0.5","E","4.5","E","23.5","","-15.0","","55.6","","1.4","","57.0","","0","",,"",,""
"1982-05","1982","05","21.0","","9.4","","15.2","","28.5","","3.5","","50.4","","0.0","","50.4","","0","",,"",,""
"1982-06","1982","06","21.8","E","11.8","","16.8","E","27.0","","5.5","","82.2","","0.0","","82.2","","0","",,"",,""
"1982-07","1982","07","27.3","","14.0","E","20.7","E","35.0","","5.0","","60.0","","0.0","","60.0","","0","",,"",,""
"1982-08","1982","08","22.8","","11.9","","17.4","","29.5","","3.5","","82.6","","0.0","","82.6","","0","",,"",,""
"1982-09","1982","09","19.9","","9.8","","14.9","","29.0","","3.0","","107.6","","0.0","","107.6","","0","",,"",,""
"1982-10","1982","10","14.1","","4.2","","9.2","","21.5","","-4.5","","37.2","","0.0","T","37.2","","0","",,"",,""
"1982-11","1982","11","6.6","","-1.0","","2.8","","18.0","","-14.0","","112.6","","5.6","","113.8","","0","T",,"",,""
"1982-12","1982","12","0.4","","-7.1","","-3.4","","15.0","","-23.5","","69.6","","18.6","","82.4","","0","T",,"",,""
"1983-01","1983","01","-4.6","","-12.4","","-8.5","","3.5","","-22.5","","31.4","","31.8","","64.4","","10","",,"",,""
"1983-02","1983","02","-2.0","","-11.4","","-6.7","","7.0","","-24.0","","31.0","","21.6","","52.6","","16","",,"",,""
"1983-03","1983","03","2.7","","-5.0","","-1.2","","11.0","","-17.0","","39.6","","11.6","","61.8","","3","",,"",,""
"1983-04","1983","04","9.2","E","-0.4","","4.4","E","21.5","S","-8.0","","65.0","","12.8","","78.0","","0","",,"",,""
"1983-05","1983","05","15.7","","6.2","","11.0","","23.0","S","0.0","","136.4","","0.0","T","136.4","","0","",,"",,""
"1983-06","1983","06","25.3","","12.8","","19.1","","33.0","","2.5","","79.8","","0.0","","79.8","","0","",,"",,""
"1983-07","1983","07","27.5","","16.1","","21.8","","32.5","S","9.5","","80.6","","0.0","","80.6","","0","",,"",,""
"1983-08","1983","08","26.5","","15.3","","20.9","","32.5","","8.5","","23.4","","0.0","","23.4","","0","",,"",,""
"1983-09","1983","09","23.4","","11.0","","17.2","","33.5","","3.0","","52.0","","0.0","","52.0","","0","",,"",,""
"1983-10","1983","10","12.5","","3.9","","8.2","","25.5","","-3.5","","138.4","","0.0","T","138.4","","0","",,"",,""
"1983-11","1983","11","4.5","","-1.3","","1.6","","14.0","","-10.5","","72.6","","38.0","","110.6","","0","T",,"",,""
"1983-12","1983","12","-5.0","","-12.5","","-8.8","","4.7","","-27.3","","40.9","","89.2","","115.5","","36","",,"",,""
"1984-01","1984","01","-8.2","","-17.8","","-13.0","","4.6","","-31.7","","0.0","","31.7","","31.7","","41","",,"",,""
"1984-02","1984","02","-0.3","","-8.5","","-4.4","","10.5","","-23.7","","30.2","","51.6","E","81.8","E","43","",,"",,""
"1984-03","1984","03","-2.1","E","-12.0","E","-7.1","E","8.2","","-27.5","","10.1","","17.8","","27.9","","9","",,"",,""
"1984-04","1984","04","12.2","","2.5","","7.4","","22.3","","-3.7","","113.0","","0.0","T","113.0","","0","",,"",,""
"1984-05","1984","05","15.9","E","6.3","","11.1","E","27.4","","1.0","","114.6","","0.0","T","114.6","","0","",,"",,""
"1984-06","1984","06","24.8","","13.0","","18.9","","31.0","","4.2","","58.3","","0.0","","58.3","","0","",,"",,""
"1984-07","1984","07","26.3","","15.2","","20.8","","31.3","","8.5","","58.7","","0.0","","58.7","","0","",,"",,""
"1984-08","1984","08","26.4","","15.8","","21.1","","32.9","","7.7","","196.2","","0.0","","196.2","","0","",,"",,""
"1984-09","1984","09","18.8","E","8.4","","13.6","E","25.2","","-1.7","","16.3","","0.0","","16.3","","0","",,"",,""
"1984-10","1984","10","14.4","","4.7","","9.6","","23.4","","-5.1","","64.1","","0.0","","64.1","","0","",,"",,""
"1984-11","1984","11","5.7","","-1.9","","1.9","","18.5","","-10.4","","72.1","","2.5","","74.6","","0","",,"",,""
"1984-12","1984","12","-0.2","","-8.2","","-4.2","","9.4","","-21.3","","24.8","","81.7","","106.5","","12","",,"",,""
"1985-01","1985","01","-9.7","E","-17.7","E","-13.7","E","0.9","","-26.0","","0.2","","54.2","","54.4","","32","",,"",,""
"1985-02","1985","02","-3.2","","-13.1","","-8.2","","4.6","","-26.9","","32.2","","21.4","","53.6","","19","",,"",,""
"1985-03","1985","03","2.8","","-6.8","","-2.0","","14.2","","-17.8","","49.2","","30.0","","79.2","","0","T",,"",,""
"1985-04","1985","04","11.2","","1.2","","6.2","","26.1","","-8.1","","42.3","","10.6","","55.7","","0","",,"",,""
"1985-05","1985","05","19.5","","7.7","","13.6","","27.3","","-0.6","","66.5","","0.0","","66.5","","0","",,"",,""
"1985-06","1985","06","21.4","","11.4","","16.4","","27.6","","6.6","","93.0","","0.0","","93.0","","0","",,"",,""
"1985-07","1985","07","25.9","","14.3","","20.1","","30.9","","7.9","","68.3","","0.0","","68.3","","0","",,"",,""
"1985-08","1985","08","25.2","","13.8","","19.5","","33.7","","7.5","","47.1","","0.0","","47.1","","0","",,"",,""
"1985-09","1985","09","22.0","","10.5","","16.3","","30.6","","2.6","","70.4","","0.0","","70.4","","0","",,"",,""
"1985-10","1985","10","13.6","","5.1","","9.4","","20.0","","-3.5","","81.0","","0.0","","81.0","","0","",,"",,""
"1985-11","1985","11","4.1","","-1.7","","1.2","","18.1","","-9.0","","46.4","","14.4","","61.1","","4","",,"",,""
"1985-12","1985","12","-4.6","","-12.0","","-8.3","","6.5","","-28.2","","12.2","","41.0","","42.4","","13","",,"",,""
"1986-01","1986","01","-5.5","","-13.9","","-9.7","","5.2","","-24.6","","20.4","","32.2","","46.0","","10","",,"",,""
"1986-02","1986","02","-4.8","","-13.4","","-9.1","","1.8","","-22.6","","12.1","","18.0","","27.9","","11","",,"",,""
"1986-03","1986","03","3.9","","-5.9","","-1.0","","20.9","","-22.2","","22.6","","29.5","","52.1","","0","",,"",,""
"1986-04","1986","04","15.0","","3.6","","9.3","","25.9","","-6.3","","30.9","","2.6","","33.5","","0","",,"",,""
"1986-05","1986","05","19.5","","9.4","","14.5","","30.5","","-2.7","","185.6","","0.0","T","185.6","","0","",,"",,""
"1986-06","1986","06","21.9","","11.2","","16.6","","27.8","","1.5","","101.2","","0.0","","101.2","","0","",,"",,""
"1986-07","1986","07","24.7","","14.7","","19.7","","31.5","","7.8","","120.8","","0.0","","120.8","","0","",,"",,""
"1986-08","1986","08","22.9","","12.9","","17.9","","28.7","","4.4","","114.6","","0.0","","114.6","","0","",,"",,""
"1986-09","1986","09","18.1","","9.2","","13.7","","23.8","","1.8","","168.1","","0.0","","168.1","","0","",,"",,""
"1986-10","1986","10","12.0","","3.7","","7.9","","20.1","","-5.3","","63.0","","0.0","T","63.0","","0","",,"",,""
"1986-11","1986","11","3.0","","-3.3","","-0.2","","14.1","","-11.5","","23.3","","19.6","","41.7","","0","",,"",,""
"1986-12","1986","12","-1.0","","-7.8","","-4.4","","4.5","","-22.6","","51.2","","30.8","","85.8","","11","",,"",,""
"1987-01","1987","01","-4.7","","-12.4","","-8.6","","1.3","","-26.6","","0.0","","43.2","","39.7","","32","",,"",,""
"1987-02","1987","02","-4.3","","-14.8","","-9.6","","5.0","","-27.0","","3.1","","27.6","","27.1","","29","",,"",,""
"1987-03","1987","03","5.5","","-4.5","","0.5","","18.7","","-19.0","","47.4","","14.4","","62.4","","0","",,"",,""
"1987-04","1987","04","14.9","","4.2","","9.6","","28.2","","-8.0","","58.8","","7.2","","66.0","","0","",,"",,""
"1987-05","1987","05","18.5","","7.7","","13.1","","32.2","","-1.0","","79.5","","0.0","","79.5","","0","",,"",,""
"1987-06","1987","06","24.0","","13.2","","18.6","","32.2","","6.9","","90.8","","0.0","","90.8","","0","",,"",,""
"1987-07","1987","07","27.2","","16.3","","21.8","","33.6","","8.2","","58.8","","0.0","","58.8","","0","",,"",,""
"1987-08","1987","08","24.9","","12.9","","18.9","","32.8","S","4.8","","37.2","","0.0","","37.2","","0","",,"",,""
"1987-09","1987","09","19.6","","10.3","","15.0","","26.8","","-0.3","","132.3","","0.0","","132.3","","0","",,"",,""
"1987-10","1987","10","11.0","","2.4","","6.7","","19.8","","-5.3","","56.8","","4.2","","61.0","","0","",,"",,""
"1987-11","1987","11","4.6","","-2.9","","0.9","","17.9","","-15.2","","66.9","","32.6","","99.9","","13","",,"",,""
"1987-12","1987","12","-0.5","","-6.3","","-3.4","","6.1","","-21.6","","17.5","","43.6","","59.4","","13","",,"",,""
"1988-01","1988","01","-3.9","","-13.1","","-8.5","","8.2","","-29.2","","16.9","","22.6","","35.7","","7","",,"",,""
"1988-02","1988","02","-3.7","","-13.0","","-8.4","","5.8","","-23.7","","4.5","","64.9","","69.5","","12","",,"",,""
"1988-03","1988","03","0.9","","-7.7","E","-3.4","E","16.0","","-20.3","","21.3","","5.6","","26.5","","0","T",,"",,""
"1988-04","1988","04","10.3","","2.0","","6.2","","15.5","","-1.8","","85.1","","7.1","","92.2","","0","",,"",,""
"1988-05","1988","05","20.4","","9.2","","14.8","","29.0","","2.4","","25.5","","0.0","","25.5","","0","",,"",,""
"1988-06","1988","06","23.9","","12.0","","18.0","","35.3","","5.1","","105.9","","0.0","","105.9","","0","",,"",,""
"1988-07","1988","07","28.4","","17.0","","22.7","","34.7","S","10.9","","50.9","","0.0","","50.9","","0","",,"",,""
"1988-08","1988","08","25.1","","15.7","","20.4","","32.6","","7.2","","171.1","","0.0","","171.1","","0","",,"",,""
"1988-09","1988","09","19.4","","9.1","","14.3","","26.8","","1.3","","48.2","","0.0","","48.2","","0","",,"",,""
"1988-10","1988","10","9.9","","2.2","","6.1","","22.7","","-7.2","","78.5","","22.8","","101.3","","0","",,"",,""
"1988-11","1988","11","6.4","","-0.1","","3.2","","16.0","","-6.8","","71.0","","4.8","","76.2","","0","",,"",,""
"1988-12","1988","12","-3.0","","-11.0","","-7.0","","8.1","","-23.6","","7.5","","27.0","","33.1","","9","",,"",,""
"1989-01","1989","01","-3.0","","-13.0","","-8.0","","6.6","","-27.3","","8.9","","42.0","","50.9","","6","",,"",,""
"1989-02","1989","02","-4.7","","-14.1","","-9.4","","5.2","","-25.0","","0.2","","28.8","","28.9","","12","",,"",,""
"1989-03","1989","03","0.0","","-9.6","","-4.8","","16.9","","-26.5","","21.6","","40.4","","62.0","","0","",,"",,""
"1989-04","1989","04","10.0","","-0.2","","4.9","","18.4","","-4.9","","18.7","","0.6","","19.5","","0","",,"",,""
"1989-05","1989","05","19.5","","8.9","","14.2","","29.9","S","0.1","","91.5","","0.0","","91.5","","0","",,"",,""
"1989-06","1989","06","23.8","","14.0","","18.9","","31.1","","7.2","","105.1","","0.0","","105.1","","0","",,"",,""
"1989-07","1989","07","28.0","","15.7","","21.9","","34.5","","11.1","","59.4","","0.0","","59.4","","0","",,"",,""
"1989-08","1989","08","24.9","","14.2","","19.6","","30.6","","6.0","","51.7","","0.0","","51.7","","0","",,"",,""
"1989-09","1989","09","20.8","","9.9","","15.4","","27.4","","0.1","","93.2","","0.0","","93.2","","0","",,"",,""
"1989-10","1989","10","14.4","","4.1","","9.3","","23.1","","-3.6","","93.7","","2.0","","96.3","","0","",,"",,""
"1989-11","1989","11","3.3","","-4.3","","-0.5","","13.7","","-18.1","","91.9","","31.2","","123.4","","10","",,"",,""
"1989-12","1989","12","-11.9","","-21.0","","-16.5","","3.4","","-31.4","","5.8","","47.4","","35.2","","24","",,"",,""
"1990-01","1990","01","-0.5","","-7.9","","-4.2","","6.7","","-23.5","","25.7","","47.8","","66.9","","16","",,"",,""
"1990-02","1990","02","-2.2","","-11.8","","-7.0","","7.0","","-24.1","","19.9","","37.8","","58.4","","22","",,"",,""
"1990-03","1990","03","2.5","","-6.0","","-1.8","","12.1","","-19.4","","17.6","","11.6","","30.4","","4","",,"",,""
"1990-04","1990","04","12.5","","2.8","","7.7","","31.2","","-5.2","","67.0","","10.8","","80.9","","0","",,"",,""
"1990-05","1990","05","17.9","","6.1","","12.0","","26.5","","1.3","","54.3","","0.0","","54.3","","0","",,"",,""
"1990-06","1990","06","23.9","","13.7","","18.8","","30.3","","6.6","","36.7","","0.0","","36.7","","0","",,"",,""
"1990-07","1990","07","27.1","","15.9","","21.5","","31.5","","9.1","","135.0","","0.0","","135.0","","0","",,"",,""
"1990-08","1990","08","25.7","","14.8","","20.3","","30.1","S","9.2","","117.0","","0.0","","117.0","","0","",,"",,""
"1990-09","1990","09","18.3","","9.3","","13.8","","27.2","","2.5","","96.0","","0.0","","96.0","","0","",,"",,""
"1990-10","1990","10","12.5","","4.0","","8.3","","25.8","","-6.1","","100.3","","1.0","","101.7","","0","",,"",,""
"1990-11","1990","11","6.4","","-1.5","","2.5","","18.9","","-7.7","S","68.5","","7.6","","75.5","","0","",,"",,""
"1990-12","1990","12","-0.6","","-8.9","","-4.8","","8.5","","-21.0","","76.9","","55.4","","123.9","","6","",,"",,""
"1991-01","1991","01","-5.2","","-14.8","","-10.0","","4.0","","-28.8","","2.0","","58.2","","49.4","","34","",,"",,""
"1991-02","1991","02","-0.9","","-10.4","","-5.7","","9.2","","-22.2","","10.6","","33.8","","38.3","","17","",,"",,""
"1991-03","1991","03","3.0","","-4.9","","-1.0","","10.5","","-16.2","","42.9","","22.7","","73.7","","0","T",,"",,""
"1991-04","1991","04","13.5","","3.5","","8.5","","26.5","","-4.0","","131.0","","0.0","","131.0","","0","",,"",,""
"1991-05","1991","05","21.3","","9.8","","15.6","","30.0","","2.0","S","79.9","","0.0","","79.9","","0","",,"",,""
"1991-06","1991","06","25.9","","13.5","","19.7","","34.6","","7.7","","20.5","","0.0","","20.5","","0","",,"",,""
"1991-07","1991","07","28.0","","15.2","","21.7","","34.9","","9.8","","48.4","","0.0","","48.4","","0","",,"",,""
"1991-08","1991","08","26.6","","15.8","","21.2","","34.8","","8.9","","83.3","","0.0","","83.3","","0","",,"",,""
"1991-09","1991","09","19.2","","8.1","","13.7","","29.0","","-2.0","","80.4","","0.0","","80.4","","0","",,"",,""
"1991-10","1991","10","14.2","","4.9","","9.6","","27.0","","-2.4","","108.8","","0.0","","108.8","","0","",,"",,""
"1991-11","1991","11","6.1","","-1.6","","2.3","","18.6","","-10.0","","41.8","","0.8","","42.6","","0","",,"",,""
"1991-12","1991","12","-3.2","","-11.6","","-7.4","","9.6","","-24.2","","9.2","","54.7","","63.9","","11","",,"",,""
"1992-01","1992","01","-6.6","","-14.9","","-10.7","","3.5","","-30.5","","56.1","","32.4","","84.2","","7","E",,"",,""
"1992-02","1992","02","-5.0","","-13.4","","-9.2","","1.5","","-28.8","","8.0","","90.1","","76.5","","36","",,"",,""
"1992-03","1992","03","-0.7","","-11.1","","-5.9","","7.9","","-23.5","","57.2","","32.2","","85.0","","12","",,"",,""
"1992-04","1992","04","9.5","","0.8","","5.2","","22.2","","-8.0","","24.4","","15.4","","42.6","","0","",,"",,""
"1992-05","1992","05","19.4","","7.1","","13.3","","29.7","","0.6","","63.6","","0.0","","63.6","","0","",,"",,""
"1992-06","1992","06","22.6","","11.8","","17.2","","29.6","","4.8","","52.4","","0.0","","52.4","","0","",,"",,""
"1992-07","1992","07","22.9","","13.2","","18.1","","26.4","","7.7","","154.8","","0.0","","154.8","","0","",,"",,""
"1992-08","1992","08","23.1","","13.3","","18.2","","30.0","S","7.0","","105.4","","0.0","","105.4","","0","",,"",,""
"1992-09","1992","09","19.4","","9.7","","14.5","","26.8","","0.0","","68.8","","0.0","T","68.8","","0","",,"",,""
"1992-10","1992","10","10.7","","2.2","","6.4","","21.5","","-5.8","","42.2","","3.0","","45.2","","0","",,"",,""
"1992-11","1992","11","4.7","","-1.4","","1.7","","15.2","","-9.3","","83.4","","11.2","","91.7","","0","",,"",,""
"1992-12","1992","12","-1.4","","-7.9","","-4.7","","7.5","","-20.7","","14.1","","28.0","","38.1","","4","",,"",,""
"1993-01","1993","01","-5.1","","-12.5","","-8.8","","7.2","","-23.5","","65.5","","54.6","","115.2","","22","",,"",,""
"1993-02","1993","02","-7.8","","-18.8","","-13.3","","3.5","","-29.0","","0.0","","61.7","","56.4","","38","",,"",,""
"1993-03","1993","03","1.4","E","-8.7","","-3.7","E","15.5","","-24.5","","9.7","","55.6","","69.6","","12","",,"",,""
"1993-04","1993","04","9.9","","1.4","","5.6","","22.1","","-5.8","","117.3","","15.8","","134.9","","0","",,"",,""
"1993-05","1993","05","18.8","","8.3","","13.6","","30.2","","1.0","","88.0","","0.0","","88.0","","0","",,"",,""
"1993-06","1993","06","22.6","","12.3","","17.5","","29.7","","3.9","","92.7","","0.0","","92.7","","0","",,"",,""
"1993-07","1993","07","26.6","","16.5","","21.5","","31.4","","11.6","","63.8","","0.0","","63.8","","0","",,"",,""
"1993-08","1993","08","26.7","","14.9","","20.8","","32.9","","6.3","","44.3","","0.0","","44.3","","0","",,"",,""
"1993-09","1993","09","18.2","","8.9","","13.6","","27.5","","1.2","","96.2","","0.0","","96.2","","0","",,"",,""
"1993-10","1993","10","11.1","","2.7","","6.9","","21.5","","-4.8","","104.7","","4.2","","108.8","","0","",,"",,""
"1993-11","1993","11","4.5","","-2.4","","1.1","","12.9","","-13.6","","89.6","","2.5","","91.7","","0","T",,"",,""
"1993-12","1993","12","-2.8","","-9.7","","-6.3","","7.7","","-31.2","","17.2","","36.6","","57.7","","10","",,"",,""
"1994-01","1994","01","-12.8","","-22.1","","-17.5","","5.8","","-32.2","","17.6","","67.5","","80.2","","19","",,"",,""
"1994-02","1994","02","-7.2","","-16.4","","-11.8","","9.8","","-27.5","","0.0","T","47.5","E","37.2","","18","",,"",,""
"1994-03","1994","03","2.1","","-7.6","","-2.8","","11.4","","-20.3","","10.0","","51.0","","57.0","","9","",,"",,""
"1994-04","1994","04","10.9","","0.6","","5.8","","25.1","","-6.8","","68.0","","13.4","","81.2","","0","",,"",,""
"1994-05","1994","05","18.3","","6.5","","12.4","","29.9","","-0.2","","80.0","","0.4","","80.4","","0","",,"",,""
"1994-06","1994","06","24.6","","13.8","","19.2","","33.9","S","6.2","","133.8","","0.0","","133.8","","0","",,"",,""
"1994-07","1994","07","26.6","","16.2","","21.5","","31.2","","10.2","","98.7","","0.0","","98.7","","0","",,"",,""
"1994-08","1994","08","23.4","","13.3","","18.4","","28.3","","6.7","","121.5","","0.0","","121.5","","0","",,"",,""
"1994-09","1994","09","20.1","","10.5","","15.4","","28.3","","4.7","","59.3","","0.0","","59.3","","0","",,"",,""
"1994-10","1994","10","14.5","","4.0","","9.3","","23.1","","-2.1","","23.2","","0.0","","23.2","","0","",,"",,""
"1994-11","1994","11","8.1","","0.0","","4.1","","17.5","","-10.4","","78.2","","11.0","","89.8","","2","",,"",,""
"1994-12","1994","12","-0.4","","-7.4","","-3.9","","8.9","","-20.7","","17.2","","31.7","","47.2","","0","T",,"",,""
"1995-01","1995","01","-2.8","","-9.9","","-6.4","","9.5","","-26.3","","64.7","","43.2","","112.7","","7","",,"",,""
"1995-02","1995","02","-5.2","","-14.2","","-9.7","","5.9","","-28.7","","0.0","T","22.9","","23.7","","9","",,"",,""
"1995-03","1995","03","5.7","","-4.3","","0.7","","17.4","","-20.6","","17.8","","7.6","","26.0","","0","",,"",,""
"1995-04","1995","04","8.8","","-0.6","","4.1","","18.0","","-13.9","","48.6","","2.9","","51.0","","0","",,"",,""
"1995-05","1995","05","19.0","","8.0","","13.5","","30.6","","0.2","","82.9","","0.0","","82.9","","0","",,"",,""
"1995-06","1995","06","26.5","","14.2","","20.4","","34.5","","7.4","","95.3","","0.0","","95.3","","0","",,"",,""
"1995-07","1995","07","27.2","","16.7","","22.0","","34.7","","9.8","","134.4","","0.0","","134.4","","0","",,"",,""
"1995-08","1995","08","25.9","","14.9","","20.4","","32.3","","8.4","","91.7","","0.0","","91.7","","0","",,"",,""
"1995-09","1995","09","18.9","","7.1","","13.0","","25.3","","-1.1","","46.6","","0.0","","46.6","","0","",,"",,""
"1995-10","1995","10","15.2","","6.4","","10.8","","26.6","","-2.7","","187.6","","0.2","","187.8","","0","",,"",,""
"1995-11","1995","11","1.8","","-5.4","","-1.8","","16.4","","-19.5","","30.0","","93.8","","118.6","","28","",,"",,""
"1995-12","1995","12","-5.5","","-12.8","","-9.2","","3.0","","-23.5","","5.8","","64.0","","67.7","","39","",,"",,""
"1996-01","1996","01","-6.3","","-16.2","","-11.3","","11.4","","-29.3","S","27.0","","42.5","","66.7","","23","",,"",,""
"1996-02","1996","02","-4.1","","-13.7","","-8.9","","6.9","","-27.6","","49.7","","16.4","","69.0","","13","",,"",,""
"1996-03","1996","03","1.2","","-7.8","","-3.3","","16.1","","-16.1","","3.5","","17.0","","21.5","","0","",,"",,""
"1996-04","1996","04","8.8","","0.6","","4.7","","17.6","","-8.5","","80.0","","13.8","","98.6","","0","",,"",,""
"1996-05","1996","05","18.1","","6.4","","12.3","","27.0","","1.2","S","52.8","","0.4","","53.2","","0","",,"",,""
"1996-06","1996","06","23.8","","14.4","","19.1","","31.2","","8.2","","89.2","","0.0","","89.2","","0","",,"",,""
"1996-07","1996","07","25.1","","15.0","","20.1","","30.1","","11.6","","149.1","","0.0","","149.1","","0","",,"",,""
"1996-08","1996","08","26.0","","14.3","","20.2","","31.4","","8.0","","86.8","","0.0","","86.8","","0","",,"",,""
"1996-09","1996","09","21.1","","12.0","","16.6","","29.8","","1.7","","124.4","","0.0","","124.4","","0","",,"",,""
"1996-10","1996","10","12.2","","4.1","","8.2","","23.1","","-2.7","","87.2","","0.0","T","87.2","","0","",,"",,""
"1996-11","1996","11","2.4","","-3.6","","-0.6","","19.9","","-14.7","","57.0","","7.0","","62.8","","0","T",,"",,""
"1996-12","1996","12","0.3","","-4.5","","-2.1","","12.4","","-17.6","","48.6","","50.6","","96.2","","10","",,"",,""
"1997-01","1997","01","-6.1","","-15.7","","-10.9","","6.0","","-29.8","","23.7","","79.0","","88.3","","26","",,"",,""
"1997-02","1997","02","-2.8","","-12.4","","-7.6","","6.8","","-26.0","","67.8","","36.8","","102.0","","24","",,"",,""
"1997-03","1997","03","0.4","","-9.5","","-4.6","","11.1","","-18.3","","17.8","","66.2","","73.1","","21","",,"",,""
"1997-04","1997","04","10.6","","0.2","","5.5","","21.8","","-10.5","","42.2","","6.4","","50.2","","0","",,"",,""
"1997-05","1997","05","15.4","","5.8","","10.6","","23.9","","-0.3","","68.8","","0.0","","68.8","","0","",,"",,""
"1997-06","1997","06","26.3","","14.0","","20.2","","32.5","","7.5","","49.4","","0.0","","49.4","","0","",,"",,""
"1997-07","1997","07","26.6","","15.3","","21.0","","31.9","","9.5","","56.2","","0.0","","56.2","","0","",,"",,""
"1997-08","1997","08","24.7","","12.9","","18.8","","32.5","","7.3","","56.9","","0.0","","56.9","","0","",,"",,""
"1997-09","1997","09","19.2","","10.0","","14.6","","24.8","","0.5","","95.0","","0.0","","95.0","","0","",,"",,""
"1997-10","1997","10","12.3","","2.6","","7.5","","24.9","","-5.9","","11.0","","28.4","","36.6","","0","",,"",,""
"1997-11","1997","11","3.5","","-3.1","","0.2","","14.8","","-12.0","","37.4","","36.6","","71.4","","9","",,"",,""
"1997-12","1997","12","-2.4","","-9.2","","-5.8","","5.0","","-20.1","","1.8","","25.9","","25.1","","13","",,"",,""
"1998-01","1998","01","-3.6","","-11.2","","-7.4","","6.9","","-25.7","","64.0","","54.3","","117.7","","33","",,"",,""
"1998-02","1998","02","1.2","","-7.8","","-3.3","","8.4","","-21.7","","15.9","","6.6","","22.5","","18","",,"",,""
"1998-03","1998","03","3.6","","-4.6","","-0.5","","24.0","","-20.3","","76.2","","52.5","","112.1","","0","T",,"",,""
"1998-04","1998","04","14.8","","2.8","","8.9","","24.1","","-2.0","","42.4","","0.0","T","42.4","","0","",,"",,""
"1998-05","1998","05","23.6","","11.4","","17.5","","30.9","","4.6","","34.2","","0.0","","34.2","","0","",,"",,""
"1998-06","1998","06","24.1","","14.5","","19.3","","31.8","","6.0","","139.1","","0.0","","139.1","","0","",,"",,""
"1998-07","1998","07","26.2","","15.4","","20.9","","31.7","","10.5","","60.6","","0.0","","60.6","","0","",,"",,""
"1998-08","1998","08","26.0","","15.1","","20.6","","31.1","","7.1","","57.5","","0.0","","57.5","","0","",,"",,""
"1998-09","1998","09","21.5","","10.4","","16.0","","29.3","","1.2","","84.2","","0.0","","84.2","","0","",,"",,""
"1998-10","1998","10","14.6","","5.4","","10.0","","21.8","","-1.2","","59.2","","0.0","T","59.2","","0","",,"",,""
"1998-11","1998","11","6.6","","0.6","","3.6","","17.2","","-6.8","","49.4","","0.2","","49.6","","0","",,"",,""
"1998-12","1998","12","1.4","","-6.4","","-2.5","","14.0","","-25.8","","47.1","","17.2","E","62.5","","8","",,"",,""
"1999-01","1999","01","-5.4","","-14.6","","-10.0","","8.2","","-28.2","","42.2","","58.5","","97.2","","23","",,"",,""
"1999-02","1999","02","-0.9","","-10.5","","-5.7","","7.6","","-20.2","","18.4","","19.3","","37.7","","17","",,"",,""
"1999-03","1999","03","2.2","","-7.1","","-2.4","","15.2","","-18.7","","11.9","","70.3","","85.4","","18","",,"",,""
"1999-04","1999","04","12.4","","1.7","","7.1","","21.1","","-7.7","","20.5","","0.0","T","20.5","","0","",,"",,""
"1999-05","1999","05","23.0","","9.7","","16.4","","33.0","","2.4","","39.5","","0.0","","39.5","","0","",,"",,""
"1999-06","1999","06","26.8","","15.1","","21.0","","34.7","","6.3","","48.7","","0.0","","48.7","","0","",,"",,""
"1999-07","1999","07","28.4","","17.1","","22.8","","33.8","","11.6","","123.3","","0.0","","123.3","","0","",,"",,""
"1999-08","1999","08","25.3","E","13.7","","19.5","E","33.5","","7.8","","35.3","","0.0","","35.3","","0","",,"",,""
"1999-09","1999","09","23.1","","12.1","","17.6","","33.3","","3.8","S","136.5","","0.0","","136.5","","0","",,"",,""
"1999-10","1999","10","12.6","","3.5","","8.1","","20.5","","-3.2","","61.6","","0.0","T","61.6","","0","",,"",,""
